filename,status,action,directive,ok_to_go,recapture_required,enhancement_required,overall_score,score_focus,score_brightness,score_contrast,score_noise,score_fov,score_illumination,score_artifact,flag_focus,flag_brightness,flag_contrast,flag_noise,flag_fov,flag_illumination,flag_artifact,is_hard_failure,hard_failure_reasons,rationale,raw_laplacian_var,raw_tenengrad,scale_normalized_laplacian,focus_lap_subscore,focus_ten_subscore,focus_score,focus_flag,raw_brightness_mean,raw_dark_pixel_pct,raw_bright_pixel_pct,brightness_base_score,dark_penalty,bright_penalty,brightness_score,brightness_flag,raw_contrast_rms,raw_contrast_spread,contrast_score,contrast_flag,raw_noise_residual_std,raw_noise_decoupled_std,raw_noise_local_var_mean,noise_score,noise_flag,raw_fov_coverage,raw_fov_circularity,raw_fov_retinal_area,fov_completeness_ratio,fov_circularity_subscore,fov_completeness_subscore,fov_area_subscore,fov_score,fov_flag,raw_illum_map_cov,raw_illum_center_edge_ratio,illum_cov_subscore,illum_ratio_subscore,illumination_score,illumination_flag,raw_artifact_sat_pixel_pct,raw_artifact_glare_blob_count,artifact_score,artifact_flag
test_IDRiD_021.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8968,0.9087,0.7217,0.9357,0.7644,1.0,0.9455,1.0,GOOD,ACCEPTABLE_EXPOSURE,SLIGHTLY_HIGH_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.897 >= 0.7, Min Dimension = 0.722)",26.28223991394043,340.2416687011719,460.86,1.0,0.7717,0.9087,GOOD,101.44,10.418,0.0,0.9142,0.1925,0.0,0.7217,ACCEPTABLE_EXPOSURE,35.22,125.0,0.9357,SLIGHTLY_HIGH_CONTRAST,1.48,1.48,10.19,0.7644,ACCEPTABLE_NOISE,0.771,0.9307,9416204,1.4781,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2735,1.165,0.9161,1.0,0.9455,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
test_IDRiD_041.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8868,0.9275,0.7115,0.9037,0.7197,1.0,0.907,1.0,GOOD,ACCEPTABLE_EXPOSURE,SLIGHTLY_HIGH_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.887 >= 0.7, Min Dimension = 0.711)",31.03858184814453,382.3228454589844,544.27,1.0,0.8186,0.9275,GOOD,107.05,9.355,0.0,0.8721,0.1607,0.0,0.7115,ACCEPTABLE_EXPOSURE,36.82,135.0,0.9037,SLIGHTLY_HIGH_CONTRAST,1.605,1.605,11.02,0.7197,ACCEPTABLE_NOISE,0.7621,0.9349,9307241,1.461,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2972,1.26,0.8569,1.0,0.907,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
test_IDRiD_061.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9271,0.9185,0.8893,1.0,0.708,1.0,0.9324,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.927 >= 0.7, Min Dimension = 0.708)",32.5123176574707,361.5727844238281,570.11,1.0,0.7962,0.9185,GOOD,90.57,7.546,0.0,0.9957,0.1064,0.0,0.8893,ACCEPTABLE_EXPOSURE,29.68,120.0,1.0,GOOD_CONTRAST,1.638,1.638,9.5,0.708,ACCEPTABLE_NOISE,0.7466,0.9454,9118215,1.4313,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2816,1.158,0.896,1.0,0.9324,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
test_IDRiD_081.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8495,0.8327,0.5923,0.8886,0.8753,0.9879,0.835,1.0,GOOD,SEVERE_UNDEREXPOSURE,SLIGHTLY_HIGH_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.850 >= 0.7, Min Dimension = 0.592)",16.312702178955078,212.17047119140625,286.05,1.0,0.5817,0.8327,GOOD,84.29,16.164,0.0,0.9572,0.3649,0.0,0.5923,SEVERE_UNDEREXPOSURE,37.57,124.0,0.8886,SLIGHTLY_HIGH_CONTRAST,1.169,1.169,6.48,0.8753,ACCEPTABLE_NOISE,0.8238,0.9129,10060884,1.5793,0.9698,1.0,1.0,0.9879,COMPLETE_FOV,0.3415,1.118,0.7461,1.0,0.835,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
test_IDRiD_101.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9156,0.7928,0.9305,1.0,0.9049,1.0,0.8735,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,LOW_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.916 >= 0.7, Min Dimension = 0.793)",12.89909839630127,165.6714324951172,226.19,1.0,0.4821,0.7928,GOOD,80.73,3.961,0.0,0.9305,0.0,0.0,0.9305,ACCEPTABLE_EXPOSURE,24.69,65.0,1.0,GOOD_CONTRAST,1.046,1.046,4.97,0.9049,LOW_NOISE,0.7186,0.9493,8776124,1.3776,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3179,1.273,0.8053,1.0,0.8735,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_018.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8701,0.7392,0.7868,0.8391,0.9142,1.0,1.0,1.0,GOOD,MILD_UNDEREXPOSURE,MILD_LOW_CONTRAST,LOW_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.870 >= 0.7, Min Dimension = 0.739)",10.516515731811523,118.74129486083984,184.41,1.0,0.3481,0.7392,GOOD,66.49,1.229,0.0,0.7868,0.0,0.0,0.7868,MILD_UNDEREXPOSURE,14.54,40.0,0.8391,MILD_LOW_CONTRAST,0.943,0.943,3.22,0.9142,LOW_NOISE,0.6984,0.9559,8528489,1.3388,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2381,1.213,1.0,1.0,1.0,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_038.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8799,0.9152,0.6081,0.9185,0.7453,1.0,0.9761,1.0,GOOD,MILD_OVEREXPOSURE,SLIGHTLY_HIGH_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.880 >= 0.7, Min Dimension = 0.608)",28.181884765625,354.299560546875,494.17,1.0,0.788,0.9152,GOOD,116.32,7.85,0.0,0.7236,0.1155,0.0,0.6081,MILD_OVEREXPOSURE,36.07,140.0,0.9185,SLIGHTLY_HIGH_CONTRAST,1.533,1.533,10.31,0.7453,ACCEPTABLE_NOISE,0.7497,0.9436,9155451,1.4372,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2547,1.178,0.9633,1.0,0.9761,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_058.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9266,0.9363,0.9438,1.0,0.66,1.0,0.8502,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.927 >= 0.7, Min Dimension = 0.660)",38.319854736328125,403.8138427734375,671.94,1.0,0.8406,0.9363,GOOD,82.5,0.788,0.0,0.9438,0.0,0.0,0.9438,ACCEPTABLE_EXPOSURE,24.03,64.0,1.0,GOOD_CONTRAST,1.772,1.772,10.12,0.66,ACCEPTABLE_NOISE,0.6951,0.9564,8488346,1.3325,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3064,1.38,0.834,0.8802,0.8502,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_078.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8671,0.9202,0.5043,0.9129,0.7629,1.0,0.9816,1.0,GOOD,MILD_OVEREXPOSURE,SLIGHTLY_HIGH_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.867 >= 0.7, Min Dimension = 0.504)",26.257272720336918,365.3623046875,460.43,1.0,0.8004,0.9202,GOOD,124.89,5.594,0.0,0.5522,0.0478,0.0,0.5043,MILD_OVEREXPOSURE,36.36,156.0,0.9129,SLIGHTLY_HIGH_CONTRAST,1.484,1.484,11.5,0.7629,ACCEPTABLE_NOISE,0.7324,0.9452,8944136,1.404,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2513,1.087,0.9716,1.0,0.9816,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_098.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9428,0.8655,0.967,1.0,0.8138,1.0,1.0,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.943 >= 0.7, Min Dimension = 0.814)",21.621530532836918,260.1578674316406,379.14,1.0,0.6637,0.8655,GOOD,94.4,3.09,0.0,0.967,0.0,0.0,0.967,ACCEPTABLE_EXPOSURE,22.83,54.0,1.0,GOOD_CONTRAST,1.341,1.341,7.39,0.8138,ACCEPTABLE_NOISE,0.7125,0.9517,8700694,1.3658,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2368,1.182,1.0,1.0,1.0,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_118.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.943,0.9298,0.9883,1.0,0.6911,1.0,0.9324,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.943 >= 0.7, Min Dimension = 0.691)",34.42746353149414,388.0317687988281,603.69,1.0,0.8246,0.9298,GOOD,91.57,3.194,0.0,0.9883,0.0,0.0,0.9883,ACCEPTABLE_EXPOSURE,24.25,59.0,1.0,GOOD_CONTRAST,1.685,1.685,10.35,0.6911,ACCEPTABLE_NOISE,0.7131,0.949,8708073,1.3669,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2816,1.234,0.896,1.0,0.9324,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_138.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9266,0.9234,0.9492,1.0,0.69,1.0,0.8434,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.927 >= 0.7, Min Dimension = 0.690)",34.68144226074219,372.738525390625,608.14,1.0,0.8084,0.9234,GOOD,83.23,2.469,0.0,0.9492,0.0,0.0,0.9492,ACCEPTABLE_EXPOSURE,27.59,76.0,1.0,GOOD_CONTRAST,1.688,1.688,9.55,0.69,ACCEPTABLE_NOISE,0.7075,0.9528,8639742,1.3562,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3363,1.195,0.7591,1.0,0.8434,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_158.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.924,0.8128,0.9536,1.0,0.888,1.0,0.8899,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.924 >= 0.7, Min Dimension = 0.813)",15.176324844360352,187.4914703369141,266.12,1.0,0.5319,0.8128,GOOD,83.81,2.484,0.0,0.9536,0.0,0.0,0.9536,ACCEPTABLE_EXPOSURE,24.22,70.0,1.0,GOOD_CONTRAST,1.133,1.133,5.43,0.888,ACCEPTABLE_NOISE,0.7075,0.9545,8640310,1.3563,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3078,1.234,0.8306,1.0,0.8899,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_178.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.936,0.9019,0.9219,1.0,0.7348,1.0,0.9873,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.936 >= 0.7, Min Dimension = 0.735)",29.60498809814453,326.0980224609375,519.13,1.0,0.7546,0.9019,GOOD,100.42,0.694,0.0,0.9219,0.0,0.0,0.9219,ACCEPTABLE_EXPOSURE,21.97,61.0,1.0,GOOD_CONTRAST,1.563,1.563,8.52,0.7348,ACCEPTABLE_NOISE,0.6952,0.9562,8490320,1.3328,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2478,1.191,0.9805,1.0,0.9873,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_198.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.944,0.9569,0.9756,1.0,0.6349,1.0,0.9499,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,MODERATE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.944 >= 0.7, Min Dimension = 0.635)",40.26214218139648,458.936767578125,706.0,1.0,0.8921,0.9569,GOOD,93.26,0.668,0.0,0.9756,0.0,0.0,0.9756,ACCEPTABLE_EXPOSURE,24.46,63.0,1.0,GOOD_CONTRAST,1.822,1.822,12.31,0.6349,MODERATE_NOISE,0.6951,0.9561,8488299,1.3324,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2708,1.234,0.923,1.0,0.9499,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_218.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9271,0.9639,0.9217,1.0,0.6267,1.0,0.8519,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,MODERATE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.927 >= 0.7, Min Dimension = 0.627)",40.61519241333008,479.47698974609375,712.19,1.0,0.9098,0.9639,GOOD,100.44,0.689,0.0,0.9217,0.0,0.0,0.9217,ACCEPTABLE_EXPOSURE,26.46,76.0,1.0,GOOD_CONTRAST,1.833,1.833,13.14,0.6267,MODERATE_NOISE,0.6946,0.9563,8482703,1.3316,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.31,1.365,0.825,0.902,0.8519,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_238.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9205,0.9655,0.9399,1.0,0.6088,1.0,0.7731,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,MODERATE_NOISE,COMPLETE_FOV,MODERATE_UNEVEN_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.609)",41.96706771850586,484.209228515625,735.9,1.0,0.9137,0.9655,GOOD,81.99,0.652,0.023,0.9399,0.0,0.0,0.9399,ACCEPTABLE_EXPOSURE,29.79,81.0,1.0,GOOD_CONTRAST,1.859,1.859,13.2,0.6088,MODERATE_NOISE,0.6941,0.9566,8476129,1.3305,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3648,1.346,0.688,0.9311,0.7731,MODERATE_UNEVEN_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_258.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9155,0.9212,0.7751,1.0,0.6893,1.0,1.0,1.0,GOOD,MILD_OVEREXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.915 >= 0.7, Min Dimension = 0.689)",34.75910568237305,367.7378540039063,609.51,1.0,0.803,0.9212,GOOD,113.74,0.727,0.0,0.7751,0.0,0.0,0.7751,MILD_OVEREXPOSURE,16.25,40.0,1.0,GOOD_CONTRAST,1.69,1.69,9.26,0.6893,ACCEPTABLE_NOISE,0.6953,0.9559,8491205,1.3329,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.1671,1.063,1.0,1.0,1.0,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_278.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.8929,0.9331,0.9591,0.6683,0.655,1.0,1.0,1.0,GOOD,ACCEPTABLE_EXPOSURE,MILD_LOW_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.893 >= 0.7, Min Dimension = 0.655)",38.96638107299805,395.9738464355469,683.28,1.0,0.8328,0.9331,GOOD,84.55,0.694,0.0,0.9591,0.0,0.0,0.9591,ACCEPTABLE_EXPOSURE,12.98,35.0,0.6683,MILD_LOW_CONTRAST,1.786,1.786,9.52,0.655,ACCEPTABLE_NOISE,0.6945,0.956,8481008,1.3313,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.1819,1.082,1.0,1.0,1.0,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_298.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9149,0.9522,0.8847,1.0,0.6567,1.0,0.7844,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,MODERATE_UNEVEN_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.915 >= 0.7, Min Dimension = 0.657)",38.36952590942383,445.76080322265625,672.82,1.0,0.8804,0.9522,GOOD,74.62,0.672,0.0,0.8847,0.0,0.0,0.8847,ACCEPTABLE_EXPOSURE,26.11,78.0,1.0,GOOD_CONTRAST,1.781,1.781,12.04,0.6567,ACCEPTABLE_NOISE,0.6941,0.957,8476121,1.3305,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.3727,1.218,0.6683,1.0,0.7844,MODERATE_UNEVEN_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_318.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9376,0.9557,0.9502,1.0,0.6011,1.0,0.9602,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,MODERATE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.938 >= 0.7, Min Dimension = 0.601)",42.727664947509766,455.75579833984375,749.24,1.0,0.8893,0.9557,GOOD,96.65,0.705,0.0,0.9502,0.0,0.0,0.9502,ACCEPTABLE_EXPOSURE,24.17,66.0,1.0,GOOD_CONTRAST,1.87,1.87,11.65,0.6011,MODERATE_NOISE,0.6945,0.9564,8481591,1.3314,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2645,1.243,0.9388,1.0,0.9602,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_338.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9351,0.9099,0.9736,1.0,0.7168,1.0,0.8992,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.935 >= 0.7, Min Dimension = 0.717)",31.55580139160156,342.8282470703125,553.34,1.0,0.7748,0.9099,GOOD,86.48,0.897,0.0,0.9736,0.0,0.0,0.9736,ACCEPTABLE_EXPOSURE,21.86,62.0,1.0,GOOD_CONTRAST,1.613,1.613,8.78,0.7168,ACCEPTABLE_NOISE,0.6963,0.9558,8503319,1.3348,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.302,1.261,0.8449,1.0,0.8992,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_358.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.9161,0.924,0.8276,1.0,0.6849,1.0,0.925,1.0,GOOD,MILD_UNDEREXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.916 >= 0.7, Min Dimension = 0.685)",35.31146240234375,374.177490234375,619.19,1.0,0.81,0.924,GOOD,68.75,0.774,0.0,0.8276,0.0,0.0,0.8276,MILD_UNDEREXPOSURE,19.5,57.0,1.0,GOOD_CONTRAST,1.702,1.702,9.42,0.6849,ACCEPTABLE_NOISE,0.6948,0.9561,8484593,1.3319,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2861,1.223,0.8846,1.0,0.925,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
train_IDRiD_378.jpg,NON-CRITICAL,OK TO GO,OK TO GO,True,False,False,0.926,0.9132,0.8808,1.0,0.709,1.0,0.9466,1.0,GOOD,ACCEPTABLE_EXPOSURE,GOOD_CONTRAST,ACCEPTABLE_NOISE,COMPLETE_FOV,UNIFORM_ILLUMINATION,CLEAN_NO_ARTIFACTS,False,None,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.926 >= 0.7, Min Dimension = 0.709)",32.4100456237793,349.82037353515625,568.32,1.0,0.7829,0.9132,GOOD,74.11,1.036,0.0,0.8808,0.0,0.0,0.8808,ACCEPTABLE_EXPOSURE,18.18,52.0,1.0,GOOD_CONTRAST,1.635,1.635,8.86,0.709,ACCEPTABLE_NOISE,0.6972,0.956,8514174,1.3365,1.0,1.0,1.0,1.0,COMPLETE_FOV,0.2729,1.213,0.9178,1.0,0.9466,UNIFORM_ILLUMINATION,0.0,0,1.0,CLEAN_NO_ARTIFACTS
